uniqueID,preLimVal,region,hemi,mouse,genotype,mpi,postLimVal,removeRegion,parent,major,x,y
5743_app_3_CA1_right,0.184348167,CA1,right,5743,app,3,0.184348167,FALSE,CA1,HPF,5743_app_3,CA1_right
5743_app_3_CA2_left,-0.880363663,CA2,left,5743,app,3,-0.880363663,FALSE,CA2,HPF,5743_app_3,CA2_left
5743_app_3_CA2_right,0.821260167,CA2,right,5743,app,3,0.821260167,FALSE,CA2,HPF,5743_app_3,CA2_right
5743_app_3_CA3_left,-0.696539751,CA3,left,5743,app,3,-0.696539751,FALSE,CA3,HPF,5743_app_3,CA3_left
5743_app_3_CA3_right,0.669444271,CA3,right,5743,app,3,0.669444271,FALSE,CA3,HPF,5743_app_3,CA3_right
5743_app_3_CB_left,-2.537148418,CB,left,5743,app,3,-2,FALSE,CB,CB,5743_app_3,CB_left
5743_app_3_CB_right,-2.356543752,CB,right,5743,app,3,-2,FALSE,CB,CB,5743_app_3,CB_right
5743_app_3_CEA_left,-1.355604236,CEA,left,5743,app,3,-1.355604236,FALSE,CEA,STR,5743_app_3,CEA_left
5743_app_3_CEA_right,-1.213960713,CEA,right,5743,app,3,-1.213960713,FALSE,CEA,STR,5743_app_3,CEA_right
5743_app_3_CLA_left,-1.575797079,CLA,left,5743,app,3,-1.575797079,FALSE,CLA,CTXsp,5743_app_3,CLA_left
5743_app_3_CLA_right,-1.897941715,CLA,right,5743,app,3,-1.897941715,FALSE,CLA,CTXsp,5743_app_3,CLA_right
5743_app_3_CLI_left,-1.375495684,CLI,left,5743,app,3,-1.375495684,FALSE,CLI,MB,5743_app_3,CLI_left
5743_app_3_CLI_right,-0.39675147,CLI,right,5743,app,3,-0.39675147,FALSE,CLI,MB,5743_app_3,CLI_right
5743_app_3_CL_left,-1.735684734,CL,left,5743,app,3,-1.735684734,FALSE,CL,TH,5743_app_3,CL_left
5743_app_3_CL_right,-2.008601207,CL,right,5743,app,3,-2,FALSE,CL,TH,5743_app_3,CL_right
5743_app_3_CM_left,-1.753929318,CM,left,5743,app,3,-1.753929318,FALSE,CM,TH,5743_app_3,CM_left
5743_app_3_CM_right,-1.50209449,CM,right,5743,app,3,-1.50209449,FALSE,CM,TH,5743_app_3,CM_right
5743_app_3_COA_right,-1.221760131,COA,right,5743,app,3,-1.221760131,FALSE,COA,OLF,5743_app_3,COA_right
5743_app_3_COAp_left,-1.081001028,COAp,left,5743,app,3,-1.081001028,FALSE,COA,OLF,5743_app_3,COAp_left
5743_app_3_COAp_right,-0.337939147,COAp,right,5743,app,3,-0.337939147,FALSE,COA,OLF,5743_app_3,COAp_right
5743_app_3_CP_left,-1.900737107,CP,left,5743,app,3,-1.900737107,FALSE,CP,STR,5743_app_3,CP_left
5743_app_3_CP_right,-1.586019407,CP,right,5743,app,3,-1.586019407,FALSE,CP,STR,5743_app_3,CP_right
5743_app_3_CS_left,-1.003408797,CS,left,5743,app,3,-1.003408797,FALSE,CS,P,5743_app_3,CS_left
5743_app_3_CS_right,-1.286234884,CS,right,5743,app,3,-1.286234884,FALSE,CS,P,5743_app_3,CS_right
5743_app_3_CTXsp_left,-1.201527511,CTXsp,left,5743,app,3,-1.201527511,FALSE,CTXsp,CTXsp,5743_app_3,CTXsp_left
5743_app_3_CTXsp_right,-0.73239616,CTXsp,right,5743,app,3,-0.73239616,FALSE,CTXsp,CTXsp,5743_app_3,CTXsp_right
5743_app_3_DG_left,0.107009365,DG,left,5743,app,3,0.107009365,FALSE,DG,HPF,5743_app_3,DG_left
5743_app_3_DG_right,1.23191454,DG,right,5743,app,3,1.23191454,FALSE,DG,HPF,5743_app_3,DG_right
5743_app_3_DMH_left,-1.295278846,DMH,left,5743,app,3,-1.295278846,FALSE,DMH,HY,5743_app_3,DMH_left
5743_app_3_DMH_right,-1.114330534,DMH,right,5743,app,3,-1.114330534,FALSE,DMH,HY,5743_app_3,DMH_right
5743_app_3_DP_left,-1.339680524,DP,left,5743,app,3,-1.339680524,FALSE,DP,OLF,5743_app_3,DP_left
5743_app_3_DP_right,-1.246728773,DP,right,5743,app,3,-1.246728773,FALSE,DP,OLF,5743_app_3,DP_right
5743_app_3_DR_left,-1.228937754,DR,left,5743,app,3,-1.228937754,FALSE,DR,MB,5743_app_3,DR_left
5743_app_3_DR_right,-1.514972385,DR,right,5743,app,3,-1.514972385,FALSE,DR,MB,5743_app_3,DR_right
5743_app_3_DT_left,-1.116360484,DT,left,5743,app,3,-1.116360484,FALSE,DT,MB,5743_app_3,DT_left
5743_app_3_ECT_left,-1.301276481,ECT,left,5743,app,3,-1.301276481,FALSE,ECT,Isocortex,5743_app_3,ECT_left
5743_app_3_ECT_right,-0.753490006,ECT,right,5743,app,3,-0.753490006,FALSE,ECT,Isocortex,5743_app_3,ECT_right
5743_app_3_ENTl_left,-0.624763337,ENTl,left,5743,app,3,-0.624763337,FALSE,ENT,HPF,5743_app_3,ENTl_left
5743_app_3_ENTl_right,0.161073388,ENTl,right,5743,app,3,0.161073388,FALSE,ENT,HPF,5743_app_3,ENTl_right
5743_app_3_ENTm_left,-0.26479851,ENTm,left,5743,app,3,-0.26479851,FALSE,ENT,HPF,5743_app_3,ENTm_left
5743_app_3_ENTm_right,0.272312475,ENTm,right,5743,app,3,0.272312475,FALSE,ENT,HPF,5743_app_3,ENTm_right
5743_app_3_EP_left,-1.590650862,EP,left,5743,app,3,-1.590650862,FALSE,EP,CTXsp,5743_app_3,EP_left
5743_app_3_EP_right,-0.920711634,EP,right,5743,app,3,-0.920711634,FALSE,EP,CTXsp,5743_app_3,EP_right
5743_app_3_EW_left,-1.501599816,EW,left,5743,app,3,-1.501599816,FALSE,EW,MB,5743_app_3,EW_left
5743_app_3_EW_right,-0.994831578,EW,right,5743,app,3,-0.994831578,FALSE,EW,MB,5743_app_3,EW_right
5743_app_3_Eth_left,-1.312757256,Eth,left,5743,app,3,-1.312757256,FALSE,Eth,TH,5743_app_3,Eth_left
5743_app_3_Eth_right,-1.963430034,Eth,right,5743,app,3,-1.963430034,FALSE,Eth,TH,5743_app_3,Eth_right
5743_app_3_FC_left,-0.792359177,FC,left,5743,app,3,-0.792359177,FALSE,FC,HPF,5743_app_3,FC_left
5743_app_3_FC_right,-0.170161128,FC,right,5743,app,3,-0.170161128,FALSE,FC,HPF,5743_app_3,FC_right
5743_app_3_FF_right,-2.446813367,FF,right,5743,app,3,-2,FALSE,FF,HY,5743_app_3,FF_right
5743_app_3_FRP_left,-5,FRP,left,5743,app,3,-2,FALSE,Isocortex,Isocortex,5743_app_3,FRP_left
5743_app_3_FRP_right,-1.780537895,FRP,right,5743,app,3,-1.780537895,FALSE,Isocortex,Isocortex,5743_app_3,FRP_right
5743_app_3_GU_left,-2.211147427,GU,left,5743,app,3,-2,FALSE,GU,Isocortex,5743_app_3,GU_left
5743_app_3_GU_right,-1.849829498,GU,right,5743,app,3,-1.849829498,FALSE,GU,Isocortex,5743_app_3,GU_right
5743_app_3_HATA_left,-0.143480786,HATA,left,5743,app,3,-0.143480786,FALSE,HATA,HPF,5743_app_3,HATA_left
5743_app_3_HATA_right,0.016006849,HATA,right,5743,app,3,0.016006849,FALSE,HATA,HPF,5743_app_3,HATA_right
5743_app_3_HPF_left,-0.639094409,HPF,left,5743,app,3,-0.639094409,FALSE,HPF,HPF,5743_app_3,HPF_left
5743_app_3_HPF_right,0.258564969,HPF,right,5743,app,3,0.258564969,FALSE,HPF,HPF,5743_app_3,HPF_right
5743_app_3_HY_left,-0.887992746,HY,left,5743,app,3,-0.887992746,FALSE,HY,HY,5743_app_3,HY_left
5743_app_3_HY_right,-0.976394733,HY,right,5743,app,3,-0.976394733,FALSE,HY,HY,5743_app_3,HY_right
5743_app_3_IA_left,-1.473367284,IA,left,5743,app,3,-1.473367284,FALSE,IA,STR,5743_app_3,IA_left
5743_app_3_IA_right,-1.107543488,IA,right,5743,app,3,-1.107543488,FALSE,IA,STR,5743_app_3,IA_right
5743_app_3_IC_left,-1.69706062,IC,left,5743,app,3,-1.69706062,FALSE,IC,MB,5743_app_3,IC_left
5743_app_3_IC_right,-1.6346984,IC,right,5743,app,3,-1.6346984,FALSE,IC,MB,5743_app_3,IC_right
5743_app_3_IF_left,-0.942825787,IF,left,5743,app,3,-0.942825787,FALSE,IF,MB,5743_app_3,IF_left
5743_app_3_IF_right,-0.768163221,IF,right,5743,app,3,-0.768163221,FALSE,IF,MB,5743_app_3,IF_right
5743_app_3_IGL_right,-1.850027381,IGL,right,5743,app,3,-1.850027381,FALSE,IGL,TH,5743_app_3,IGL_right
5743_app_3_IG_left,-0.985092389,IG,left,5743,app,3,-0.985092389,FALSE,IG,HPF,5743_app_3,IG_left
5743_app_3_IG_right,0.139788231,IG,right,5743,app,3,0.139788231,FALSE,IG,HPF,5743_app_3,IG_right
5743_app_3_III_left,-1.889707355,III,left,5743,app,3,-1.889707355,FALSE,III,MB,5743_app_3,III_left
5743_app_3_III_right,-1.891140564,III,right,5743,app,3,-1.891140564,FALSE,III,MB,5743_app_3,III_right
5743_app_3_IIIn_left,-1.811537729,IIIn,left,5743,app,3,-1.811537729,TRUE,IIIn,fiber tracts,5743_app_3,IIIn_left
5743_app_3_IIIn_right,-5,IIIn,right,5743,app,3,-2,TRUE,IIIn,fiber tracts,5743_app_3,IIIn_right
5743_app_3_IIn_left,-5,IIn,left,5743,app,3,-2,TRUE,IIn,fiber tracts,5743_app_3,IIn_left
5743_app_3_ILA_left,-1.367342408,ILA,left,5743,app,3,-1.367342408,FALSE,ILA,Isocortex,5743_app_3,ILA_left
5743_app_3_ILA_right,-1.411678798,ILA,right,5743,app,3,-1.411678798,FALSE,ILA,Isocortex,5743_app_3,ILA_right
5743_app_3_IMD_left,-1.752098537,IMD,left,5743,app,3,-1.752098537,FALSE,IMD,TH,5743_app_3,IMD_left
5743_app_3_IMD_right,-2.396343284,IMD,right,5743,app,3,-2,FALSE,IMD,TH,5743_app_3,IMD_right
5743_app_3_INC_left,-1.394887429,INC,left,5743,app,3,-1.394887429,FALSE,INC,MB,5743_app_3,INC_left
5743_app_3_INC_right,-1.3636464,INC,right,5743,app,3,-1.3636464,FALSE,INC,MB,5743_app_3,INC_right
5743_app_3_IPN_left,-0.857764951,IPN,left,5743,app,3,-0.857764951,FALSE,IPN,MB,5743_app_3,IPN_left
5743_app_3_IPN_right,-0.319111863,IPN,right,5743,app,3,-0.319111863,FALSE,IPN,MB,5743_app_3,IPN_right
5743_app_3_IV_left,-5,IV,left,5743,app,3,-2,FALSE,IV,MB,5743_app_3,IV_left
5743_app_3_IV_right,-0.513240675,IV,right,5743,app,3,-0.513240675,FALSE,IV,MB,5743_app_3,IV_right
5743_app_3_In_left,-2.396168517,In,left,5743,app,3,-2,TRUE,In,fiber tracts,5743_app_3,In_left
5743_app_3_In_right,-1.498471452,In,right,5743,app,3,-1.498471452,TRUE,In,fiber tracts,5743_app_3,In_right
5743_app_3_IntG_right,-1.334201897,IntG,right,5743,app,3,-1.334201897,FALSE,IntG,TH,5743_app_3,IntG_right
5743_app_3_LA_left,-1.528642443,LA,left,5743,app,3,-1.528642443,FALSE,LA,CTXsp,5743_app_3,LA_left
5743_app_3_LA_right,-1.145964738,LA,right,5743,app,3,-1.145964738,FALSE,LA,CTXsp,5743_app_3,LA_right
5743_app_3_LGd_left,-1.977113295,LGd,left,5743,app,3,-1.977113295,FALSE,LGd,TH,5743_app_3,LGd_left
5743_app_3_LGd_right,-0.900521646,LGd,right,5743,app,3,-0.900521646,FALSE,LGd,TH,5743_app_3,LGd_right
5743_app_3_LGv_left,-1.90093488,LGv,left,5743,app,3,-1.90093488,FALSE,LGv,TH,5743_app_3,LGv_left
5743_app_3_LGv_right,-1.324577359,LGv,right,5743,app,3,-1.324577359,FALSE,LGv,TH,5743_app_3,LGv_right
5743_app_3_LHA_left,-1.398657221,LHA,left,5743,app,3,-1.398657221,FALSE,LHA,HY,5743_app_3,LHA_left
5743_app_3_LHA_right,-0.889866763,LHA,right,5743,app,3,-0.889866763,FALSE,LHA,HY,5743_app_3,LHA_right
5743_app_3_LH_left,-2.0046529,LH,left,5743,app,3,-2,FALSE,LH,TH,5743_app_3,LH_left
5743_app_3_LH_right,-1.989143408,LH,right,5743,app,3,-1.989143408,FALSE,LH,TH,5743_app_3,LH_right
5743_app_3_LM_left,0.263645276,LM,left,5743,app,3,0.263645276,FALSE,LM,HY,5743_app_3,LM_left
5743_app_3_LM_right,-0.137260727,LM,right,5743,app,3,-0.137260727,FALSE,LM,HY,5743_app_3,LM_right
5743_app_3_LP_left,-1.73757786,LP,left,5743,app,3,-1.73757786,FALSE,LP,TH,5743_app_3,LP_left
5743_app_3_LP_right,-1.429489981,LP,right,5743,app,3,-1.429489981,FALSE,LP,TH,5743_app_3,LP_right
5743_app_3_LS_left,-0.822005015,LS,left,5743,app,3,-0.822005015,FALSE,LS,STR,5743_app_3,LS_left
5743_app_3_LS_right,-0.411838936,LS,right,5743,app,3,-0.411838936,FALSE,LS,STR,5743_app_3,LS_right
5743_app_3_LT_left,-0.946106753,LT,left,5743,app,3,-0.946106753,FALSE,LT,MB,5743_app_3,LT_left
5743_app_3_LT_right,-1.745269043,LT,right,5743,app,3,-1.745269043,FALSE,LT,MB,5743_app_3,LT_right
5743_app_3_MA3_left,-5,MA3,left,5743,app,3,-2,FALSE,MA3,MB,5743_app_3,MA3_left
5743_app_3_MA3_right,-5,MA3,right,5743,app,3,-2,FALSE,MA3,MB,5743_app_3,MA3_right
5743_app_3_MB_left,-1.367614839,MB,left,5743,app,3,-1.367614839,FALSE,MB,MB,5743_app_3,MB_left
5743_app_3_MB_right,-1.246122804,MB,right,5743,app,3,-1.246122804,FALSE,MB,MB,5743_app_3,MB_right
5743_app_3_MBmot_left,-1.52111451,MBmot,left,5743,app,3,-1.52111451,FALSE,MB,MB,5743_app_3,MBmot_left
5743_app_3_MBmot_right,-1.3337321,MBmot,right,5743,app,3,-1.3337321,FALSE,MB,MB,5743_app_3,MBmot_right
5743_app_3_MBsta_left,-1.555168768,MBsta,left,5743,app,3,-1.555168768,FALSE,MB,MB,5743_app_3,MBsta_left
5743_app_3_MBsta_right,-1.52174898,MBsta,right,5743,app,3,-1.52174898,FALSE,MB,MB,5743_app_3,MBsta_right
5743_app_3_MD_left,-2.370351843,MD,left,5743,app,3,-2,FALSE,MD,TH,5743_app_3,MD_left
5743_app_3_MD_right,-2.0844765,MD,right,5743,app,3,-2,FALSE,MD,TH,5743_app_3,MD_right
5743_app_3_MEA_left,-1.11990752,MEA,left,5743,app,3,-1.11990752,FALSE,MEA,STR,5743_app_3,MEA_left
5743_app_3_MEA_right,-0.516364506,MEA,right,5743,app,3,-0.516364506,FALSE,MEA,STR,5743_app_3,MEA_right
5743_app_3_ME_left,-0.504220678,ME,left,5743,app,3,-0.504220678,FALSE,ME,HY,5743_app_3,ME_left
5743_app_3_ME_right,0.187326745,ME,right,5743,app,3,0.187326745,FALSE,ME,HY,5743_app_3,ME_right
5743_app_3_MG_left,-1.639846708,MG,left,5743,app,3,-1.639846708,FALSE,MG,TH,5743_app_3,MG_left
5743_app_3_MG_right,-1.186275276,MG,right,5743,app,3,-1.186275276,FALSE,MG,TH,5743_app_3,MG_right
5743_app_3_MH_left,-1.157446763,MH,left,5743,app,3,-1.157446763,FALSE,MH,TH,5743_app_3,MH_left
5743_app_3_MH_right,-1.412266175,MH,right,5743,app,3,-1.412266175,FALSE,MH,TH,5743_app_3,MH_right
5743_app_3_MM_left,-0.834316928,MM,left,5743,app,3,-0.834316928,FALSE,MM,HY,5743_app_3,MM_left
5743_app_3_MM_right,-0.487198518,MM,right,5743,app,3,-0.487198518,FALSE,MM,HY,5743_app_3,MM_right
5743_app_3_MOp_left,-1.643018029,MOp,left,5743,app,3,-1.643018029,FALSE,MOp,Isocortex,5743_app_3,MOp_left
5743_app_3_MOp_right,-1.498786157,MOp,right,5743,app,3,-1.498786157,FALSE,MOp,Isocortex,5743_app_3,MOp_right
5743_app_3_MOs_left,-1.657690304,MOs,left,5743,app,3,-1.657690304,FALSE,MOs,Isocortex,5743_app_3,MOs_left
5743_app_3_MOs_right,-1.524531334,MOs,right,5743,app,3,-1.524531334,FALSE,MOs,Isocortex,5743_app_3,MOs_right
5743_app_3_MRN_left,-1.632139317,MRN,left,5743,app,3,-1.632139317,FALSE,MRN,MB,5743_app_3,MRN_left
5743_app_3_MRN_right,-1.58627974,MRN,right,5743,app,3,-1.58627974,FALSE,MRN,MB,5743_app_3,MRN_right
5743_app_3_MS_left,-0.464564196,MS,left,5743,app,3,-0.464564196,FALSE,MS,PAL,5743_app_3,MS_left
5743_app_3_MS_right,-0.16370032,MS,right,5743,app,3,-0.16370032,FALSE,MS,PAL,5743_app_3,MS_right
5743_app_3_MT_left,-1.526521438,MT,left,5743,app,3,-1.526521438,FALSE,MT,MB,5743_app_3,MT_left
5743_app_3_NB_left,-1.360359859,NB,left,5743,app,3,-1.360359859,FALSE,NB,MB,5743_app_3,NB_left
5743_app_3_NB_right,-1.516372273,NB,right,5743,app,3,-1.516372273,FALSE,NB,MB,5743_app_3,NB_right
5743_app_3_NDB_left,-0.691878719,NDB,left,5743,app,3,-0.691878719,FALSE,NDB,PAL,5743_app_3,NDB_left
5743_app_3_NDB_right,-0.388550772,NDB,right,5743,app,3,-0.388550772,FALSE,NDB,PAL,5743_app_3,NDB_right
5743_app_3_ND_left,-1.431045669,ND,left,5743,app,3,-1.431045669,FALSE,ND,MB,5743_app_3,ND_left
5743_app_3_ND_right,-1.821174241,ND,right,5743,app,3,-1.821174241,FALSE,ND,MB,5743_app_3,ND_right
5743_app_3_NLL_left,-1.475299684,NLL,left,5743,app,3,-1.475299684,FALSE,NLL,P,5743_app_3,NLL_left
5743_app_3_NLL_right,-1.454194727,NLL,right,5743,app,3,-1.454194727,FALSE,NLL,P,5743_app_3,NLL_right
5743_app_3_NOT_right,-1.515384217,NOT,right,5743,app,3,-1.515384217,FALSE,NOT,MB,5743_app_3,NOT_right
5743_app_3_NPC_left,-5,NPC,left,5743,app,3,-2,FALSE,NPC,MB,5743_app_3,NPC_left
5743_app_3_NPC_right,-1.504051757,NPC,right,5743,app,3,-1.504051757,FALSE,NPC,MB,5743_app_3,NPC_right
5743_app_3_OLF_left,-1.679560171,OLF,left,5743,app,3,-1.679560171,FALSE,OLF,OLF,5743_app_3,OLF_left
5743_app_3_OLF_right,-1.385415903,OLF,right,5743,app,3,-1.385415903,FALSE,OLF,OLF,5743_app_3,OLF_right
5743_app_3_ORBl_left,-1.664877909,ORBl,left,5743,app,3,-1.664877909,FALSE,ORB,Isocortex,5743_app_3,ORBl_left
5743_app_3_ORBl_right,-1.73712458,ORBl,right,5743,app,3,-1.73712458,FALSE,ORB,Isocortex,5743_app_3,ORBl_right
5743_app_3_ORBm_left,-1.596417268,ORBm,left,5743,app,3,-1.596417268,FALSE,ORB,Isocortex,5743_app_3,ORBm_left
5743_app_3_ORBm_right,-1.298052349,ORBm,right,5743,app,3,-1.298052349,FALSE,ORB,Isocortex,5743_app_3,ORBm_right
5743_app_3_ORBvl_left,-1.620805015,ORBvl,left,5743,app,3,-1.620805015,FALSE,ORB,Isocortex,5743_app_3,ORBvl_left
5743_app_3_ORBvl_right,-1.676386409,ORBvl,right,5743,app,3,-1.676386409,FALSE,ORB,Isocortex,5743_app_3,ORBvl_right
5743_app_3_OT_left,-1.704081914,OT,left,5743,app,3,-1.704081914,FALSE,OT,STR,5743_app_3,OT_left
5743_app_3_OT_right,-1.442484532,OT,right,5743,app,3,-1.442484532,FALSE,OT,STR,5743_app_3,OT_right
5743_app_3_PAA_left,-1.393374973,PAA,left,5743,app,3,-1.393374973,FALSE,PAA,OLF,5743_app_3,PAA_left
5743_app_3_PAA_right,-1.383820485,PAA,right,5743,app,3,-1.383820485,FALSE,PAA,OLF,5743_app_3,PAA_right
5743_app_3_PAG_left,-1.491702836,PAG,left,5743,app,3,-1.491702836,FALSE,PAG,MB,5743_app_3,PAG_left
5743_app_3_PAG_right,-1.564091213,PAG,right,5743,app,3,-1.564091213,FALSE,PAG,MB,5743_app_3,PAG_right
5743_app_3_PAL_left,-1.193604105,PAL,left,5743,app,3,-1.193604105,FALSE,PAL,PAL,5743_app_3,PAL_left
5743_app_3_PAL_right,-1.431016614,PAL,right,5743,app,3,-1.431016614,FALSE,PAL,PAL,5743_app_3,PAL_right
5743_app_3_PALd_right,-1.853319555,PALd,right,5743,app,3,-1.853319555,FALSE,PAL,PAL,5743_app_3,PALd_right
5743_app_3_PAR_left,-0.421441455,PAR,left,5743,app,3,-0.421441455,FALSE,PAR,HPF,5743_app_3,PAR_left
5743_app_3_PAR_right,0.331298911,PAR,right,5743,app,3,0.331298911,FALSE,PAR,HPF,5743_app_3,PAR_right
5743_app_3_PA_left,-0.659821652,PA,left,5743,app,3,-0.659821652,FALSE,PA,CTXsp,5743_app_3,PA_left
5743_app_3_PA_right,-0.036332447,PA,right,5743,app,3,-0.036332447,FALSE,PA,CTXsp,5743_app_3,PA_right
5743_app_3_PBG_left,-1.641804828,PBG,left,5743,app,3,-1.641804828,FALSE,PBG,MB,5743_app_3,PBG_left
5743_app_3_PBG_right,-1.355962956,PBG,right,5743,app,3,-1.355962956,FALSE,PBG,MB,5743_app_3,PBG_right
5743_app_3_PCN_left,-1.751868229,PCN,left,5743,app,3,-1.751868229,FALSE,PCN,TH,5743_app_3,PCN_left
5743_app_3_PCN_right,-1.728798024,PCN,right,5743,app,3,-1.728798024,FALSE,PCN,TH,5743_app_3,PCN_right
5743_app_3_PERI_left,-1.198595074,PERI,left,5743,app,3,-1.198595074,FALSE,PERI,Isocortex,5743_app_3,PERI_left
5743_app_3_PERI_right,-0.084069951,PERI,right,5743,app,3,-0.084069951,FALSE,PERI,Isocortex,5743_app_3,PERI_right
5743_app_3_PG_left,-1.811810118,PG,left,5743,app,3,-1.811810118,FALSE,PG,P,5743_app_3,PG_left
5743_app_3_PG_right,-2.439702924,PG,right,5743,app,3,-2,FALSE,PG,P,5743_app_3,PG_right
5743_app_3_PH_left,-0.621641484,PH,left,5743,app,3,-0.621641484,FALSE,PH,HY,5743_app_3,PH_left
5743_app_3_PH_right,-1.648437147,PH,right,5743,app,3,-1.648437147,FALSE,PH,HY,5743_app_3,PH_right
5743_app_3_PIL_left,-1.248206466,PIL,left,5743,app,3,-1.248206466,FALSE,PIL,TH,5743_app_3,PIL_left
5743_app_3_PIL_right,-1.401099383,PIL,right,5743,app,3,-1.401099383,FALSE,PIL,TH,5743_app_3,PIL_right
5743_app_3_PIR_left,-1.563226399,PIR,left,5743,app,3,-1.563226399,FALSE,PIR,OLF,5743_app_3,PIR_left
5743_app_3_PIR_right,-0.893837067,PIR,right,5743,app,3,-0.893837067,FALSE,PIR,OLF,5743_app_3,PIR_right
5743_app_3_PL_left,-1.465888405,PL,left,5743,app,3,-1.465888405,FALSE,PL,Isocortex,5743_app_3,PL_left
5743_app_3_PL_right,-1.312378362,PL,right,5743,app,3,-1.312378362,FALSE,PL,Isocortex,5743_app_3,PL_right
5743_app_3_PMd_left,-1.182333049,PMd,left,5743,app,3,-1.182333049,FALSE,PMd,HY,5743_app_3,PMd_left
5743_app_3_PMd_right,-1.05856114,PMd,right,5743,app,3,-1.05856114,FALSE,PMd,HY,5743_app_3,PMd_right
5743_app_3_PMv_left,-0.104000315,PMv,left,5743,app,3,-0.104000315,FALSE,PMv,HY,5743_app_3,PMv_left
5743_app_3_PMv_right,-0.01477715,PMv,right,5743,app,3,-0.01477715,FALSE,PMv,HY,5743_app_3,PMv_right
5743_app_3_PN_left,-0.915809754,PN,left,5743,app,3,-0.915809754,FALSE,PN,MB,5743_app_3,PN_left
5743_app_3_PN_right,-0.325306024,PN,right,5743,app,3,-0.325306024,FALSE,PN,MB,5743_app_3,PN_right
5743_app_3_POL_left,-1.489864874,POL,left,5743,app,3,-1.489864874,FALSE,POL,TH,5743_app_3,POL_left
5743_app_3_POL_right,-1.679277388,POL,right,5743,app,3,-1.679277388,FALSE,POL,TH,5743_app_3,POL_right
5743_app_3_POST_left,-1.044715652,POST,left,5743,app,3,-1.044715652,FALSE,POST,HPF,5743_app_3,POST_left
5743_app_3_POST_right,0.059763654,POST,right,5743,app,3,0.059763654,FALSE,POST,HPF,5743_app_3,POST_right
5743_app_3_PO_left,-2.13014256,PO,left,5743,app,3,-2,FALSE,PO,TH,5743_app_3,PO_left
5743_app_3_PO_right,-2.135034441,PO,right,5743,app,3,-2,FALSE,PO,TH,5743_app_3,PO_right
5743_app_3_PPN_left,-1.214299893,PPN,left,5743,app,3,-1.214299893,FALSE,PPN,MB,5743_app_3,PPN_left
5743_app_3_PPN_right,-1.691164369,PPN,right,5743,app,3,-1.691164369,FALSE,PPN,MB,5743_app_3,PPN_right
5743_app_3_PPT_left,-5,PPT,left,5743,app,3,-2,FALSE,PPT,MB,5743_app_3,PPT_left
5743_app_3_PPT_right,-1.465683691,PPT,right,5743,app,3,-1.465683691,FALSE,PPT,MB,5743_app_3,PPT_right
5743_app_3_PP_left,-0.884400684,PP,left,5743,app,3,-0.884400684,FALSE,PP,TH,5743_app_3,PP_left
5743_app_3_PRE_left,-0.54047711,PRE,left,5743,app,3,-0.54047711,FALSE,PRE,HPF,5743_app_3,PRE_left
5743_app_3_PRE_right,0.57920747,PRE,right,5743,app,3,0.57920747,FALSE,PRE,HPF,5743_app_3,PRE_right
5743_app_3_PRNr_left,-1.572447688,PRNr,left,5743,app,3,-1.572447688,FALSE,PRNr,P,5743_app_3,PRNr_left
5743_app_3_PRNr_right,-1.459994567,PRNr,right,5743,app,3,-1.459994567,FALSE,PRNr,P,5743_app_3,PRNr_right
5743_app_3_PR_right,-0.890797799,PR,right,5743,app,3,-0.890797799,FALSE,PR,TH,5743_app_3,PR_right
5743_app_3_PSTN_left,-2.019650904,PSTN,left,5743,app,3,-2,FALSE,PSTN,HY,5743_app_3,PSTN_left
5743_app_3_PSTN_right,-1.488514233,PSTN,right,5743,app,3,-1.488514233,FALSE,PSTN,HY,5743_app_3,PSTN_right
5743_app_3_PST_left,-2.26827585,PST,left,5743,app,3,-2,FALSE,PST,HY,5743_app_3,PST_left
5743_app_3_PST_right,-2.435388049,PST,right,5743,app,3,-2,FALSE,PST,HY,5743_app_3,PST_right
5743_app_3_PVR_left,-0.394053336,PVR,left,5743,app,3,-0.394053336,FALSE,PVR,HY,5743_app_3,PVR_left
5743_app_3_PVR_right,-0.176431068,PVR,right,5743,app,3,-0.176431068,FALSE,PVR,HY,5743_app_3,PVR_right
5743_app_3_PVT_left,-1.637311472,PVT,left,5743,app,3,-1.637311472,FALSE,PVT,TH,5743_app_3,PVT_left
5743_app_3_PVT_right,-1.997553844,PVT,right,5743,app,3,-1.997553844,FALSE,PVT,TH,5743_app_3,PVT_right
5743_app_3_PVZ_left,-2.008462691,PVZ,left,5743,app,3,-2,FALSE,PVZ,HY,5743_app_3,PVZ_left
5743_app_3_PVZ_right,-1.287130199,PVZ,right,5743,app,3,-1.287130199,FALSE,PVZ,HY,5743_app_3,PVZ_right
5743_app_3_P_left,-2.049022055,P,left,5743,app,3,-2,FALSE,P,P,5743_app_3,P_left
5743_app_3_P_right,-1.680412595,P,right,5743,app,3,-1.680412595,FALSE,P,P,5743_app_3,P_right
5743_app_3_Pa4_left,-0.935164265,Pa4,left,5743,app,3,-0.935164265,FALSE,Pa4,MB,5743_app_3,Pa4_left
5743_app_3_Pa4_right,-0.988031846,Pa4,right,5743,app,3,-0.988031846,FALSE,Pa4,MB,5743_app_3,Pa4_right
5743_app_3_PoT_left,-1.468374838,PoT,left,5743,app,3,-1.468374838,FALSE,PoT,TH,5743_app_3,PoT_left
