mouse,Region ID,mpi,side,parent,daughter,treatment,sex,marker,% pathology pTau
410,961,6,left,PIR,PIR,AD PHF/mPFF,f,pTau,0.001796688
411,961,6,left,PIR,PIR,AD PHF/mPFF,f,pTau,0.000587028
412,961,6,left,PIR,PIR,mPFF,f,pTau,0.002832174
413,961,4,left,PIR,PIR,mPFF,f,pTau,0.000113612
414,961,4,left,PIR,PIR,mPFF,f,pTau,0.000826162
415,961,4,left,PIR,PIR,mPFF,f,pTau,0.00087873
416,961,4,left,PIR,PIR,mPFF,f,pTau,0.000229756
417,961,9,left,PIR,PIR,mPFF,f,pTau,0.000197296
419,961,9,left,PIR,PIR,mPFF,f,pTau,0.000107311
420,961,9,left,PIR,PIR,mPFF,f,pTau,0.001858812
421,961,9,left,PIR,PIR,mPFF,f,pTau,0.003037316
422,961,6,left,PIR,PIR,AD PHF/mPFF,f,pTau,0.002031661
423,961,6,left,PIR,PIR,mPFF,f,pTau,0.000379487
424,961,6,left,PIR,PIR,mPFF,f,pTau,0.001177008
401,171,4,left,PL,PL1,AD PHF/mPFF,f,pTau,0
402,171,4,left,PL,PL1,AD PHF/mPFF,f,pTau,0.000124053
403,171,4,left,PL,PL1,AD PHF/mPFF,f,pTau,0
404,171,4,left,PL,PL1,AD PHF/mPFF,f,pTau,0
405,171,9,left,PL,PL1,AD PHF/mPFF,f,pTau,0.000475122
406,171,9,left,PL,PL1,AD PHF/mPFF,f,pTau,0.000278369
407,171,9,left,PL,PL1,AD PHF/mPFF,f,pTau,0.002110448
408,171,9,left,PL,PL1,AD PHF/mPFF,f,pTau,0
410,171,6,left,PL,PL1,AD PHF/mPFF,f,pTau,0.000273494
411,171,6,left,PL,PL1,AD PHF/mPFF,f,pTau,0.000106758
412,171,6,left,PL,PL1,mPFF,f,pTau,0
413,171,4,left,PL,PL1,mPFF,f,pTau,0.000110377
414,171,4,left,PL,PL1,mPFF,f,pTau,0
415,171,4,left,PL,PL1,mPFF,f,pTau,0
416,171,4,left,PL,PL1,mPFF,f,pTau,0.000113868
417,171,9,left,PL,PL1,mPFF,f,pTau,0.000327056
421,171,9,left,PL,PL1,mPFF,f,pTau,0
422,171,6,left,PL,PL1,AD PHF/mPFF,f,pTau,0.001133274
423,171,6,left,PL,PL1,mPFF,f,pTau,0
424,171,6,left,PL,PL1,mPFF,f,pTau,0
401,304,4,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0
402,304,4,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0.000124053
403,304,4,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0
404,304,4,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0
405,304,9,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0.000475122
406,304,9,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0.000278369
407,304,9,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0.002110448
408,304,9,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0
410,304,6,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0.000273494
411,304,6,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0.000106758
412,304,6,left,PL,PL2/3,mPFF,f,pTau,0
413,304,4,left,PL,PL2/3,mPFF,f,pTau,0.000110377
414,304,4,left,PL,PL2/3,mPFF,f,pTau,0
415,304,4,left,PL,PL2/3,mPFF,f,pTau,0
416,304,4,left,PL,PL2/3,mPFF,f,pTau,0.000113868
417,304,9,left,PL,PL2/3,mPFF,f,pTau,0.000327056
421,304,9,left,PL,PL2/3,mPFF,f,pTau,0
422,304,6,left,PL,PL2/3,AD PHF/mPFF,f,pTau,0.001133274
423,304,6,left,PL,PL2/3,mPFF,f,pTau,0
424,304,6,left,PL,PL2/3,mPFF,f,pTau,0
401,363,4,left,PL,PL5,AD PHF/mPFF,f,pTau,0
402,363,4,left,PL,PL5,AD PHF/mPFF,f,pTau,0.000124053
403,363,4,left,PL,PL5,AD PHF/mPFF,f,pTau,0
404,363,4,left,PL,PL5,AD PHF/mPFF,f,pTau,0
405,363,9,left,PL,PL5,AD PHF/mPFF,f,pTau,0.000475122
406,363,9,left,PL,PL5,AD PHF/mPFF,f,pTau,0.000278369
407,363,9,left,PL,PL5,AD PHF/mPFF,f,pTau,0.002110448
408,363,9,left,PL,PL5,AD PHF/mPFF,f,pTau,0
410,363,6,left,PL,PL5,AD PHF/mPFF,f,pTau,0.000273494
411,363,6,left,PL,PL5,AD PHF/mPFF,f,pTau,0.000106758
412,363,6,left,PL,PL5,mPFF,f,pTau,0
413,363,4,left,PL,PL5,mPFF,f,pTau,0.000110377
414,363,4,left,PL,PL5,mPFF,f,pTau,0
415,363,4,left,PL,PL5,mPFF,f,pTau,0
416,363,4,left,PL,PL5,mPFF,f,pTau,0.000113868
417,363,9,left,PL,PL5,mPFF,f,pTau,0.000327056
421,363,9,left,PL,PL5,mPFF,f,pTau,0
422,363,6,left,PL,PL5,AD PHF/mPFF,f,pTau,0.001133274
423,363,6,left,PL,PL5,mPFF,f,pTau,0
424,363,6,left,PL,PL5,mPFF,f,pTau,0
401,84,4,left,PL,PL6a,AD PHF/mPFF,f,pTau,0
402,84,4,left,PL,PL6a,AD PHF/mPFF,f,pTau,0.000124053
403,84,4,left,PL,PL6a,AD PHF/mPFF,f,pTau,0
404,84,4,left,PL,PL6a,AD PHF/mPFF,f,pTau,0
405,84,9,left,PL,PL6a,AD PHF/mPFF,f,pTau,0.000475122
406,84,9,left,PL,PL6a,AD PHF/mPFF,f,pTau,0.000278369
407,84,9,left,PL,PL6a,AD PHF/mPFF,f,pTau,0.002110448
408,84,9,left,PL,PL6a,AD PHF/mPFF,f,pTau,0
410,84,6,left,PL,PL6a,AD PHF/mPFF,f,pTau,0.000273494
411,84,6,left,PL,PL6a,AD PHF/mPFF,f,pTau,0.000106758
412,84,6,left,PL,PL6a,mPFF,f,pTau,0
413,84,4,left,PL,PL6a,mPFF,f,pTau,0.000110377
414,84,4,left,PL,PL6a,mPFF,f,pTau,0
415,84,4,left,PL,PL6a,mPFF,f,pTau,0
416,84,4,left,PL,PL6a,mPFF,f,pTau,0.000113868
417,84,9,left,PL,PL6a,mPFF,f,pTau,0.000327056
421,84,9,left,PL,PL6a,mPFF,f,pTau,0
422,84,6,left,PL,PL6a,AD PHF/mPFF,f,pTau,0.001133274
401,753,4,left,pm,pm,AD PHF/mPFF,f,pTau,0
403,753,4,left,pm,pm,AD PHF/mPFF,f,pTau,0
404,753,4,left,pm,pm,AD PHF/mPFF,f,pTau,0.024212877
405,753,9,left,pm,pm,AD PHF/mPFF,f,pTau,0.463816699
406,753,9,left,pm,pm,AD PHF/mPFF,f,pTau,0
407,753,9,left,pm,pm,AD PHF/mPFF,f,pTau,1.047234741
408,753,9,left,pm,pm,AD PHF/mPFF,f,pTau,0.44175659
410,753,6,left,pm,pm,AD PHF/mPFF,f,pTau,0.069500454
411,753,6,left,pm,pm,AD PHF/mPFF,f,pTau,0.460652075
412,753,6,left,pm,pm,mPFF,f,pTau,0.004229677
414,753,4,left,pm,pm,mPFF,f,pTau,0
415,753,4,left,pm,pm,mPFF,f,pTau,0
417,753,9,left,pm,pm,mPFF,f,pTau,0
419,753,9,left,pm,pm,mPFF,f,pTau,0
421,753,9,left,pm,pm,mPFF,f,pTau,0
424,753,6,left,pm,pm,mPFF,f,pTau,0
404,980,4,left,PMd,PMd,AD PHF/mPFF,f,pTau,0
405,980,9,left,PMd,PMd,AD PHF/mPFF,f,pTau,0.011700927
407,980,9,left,PMd,PMd,AD PHF/mPFF,f,pTau,0.017871158
408,980,9,left,PMd,PMd,AD PHF/mPFF,f,pTau,0.0082959
410,980,6,left,PMd,PMd,AD PHF/mPFF,f,pTau,0
411,980,6,left,PMd,PMd,AD PHF/mPFF,f,pTau,0
412,980,6,left,PMd,PMd,mPFF,f,pTau,0.001116889
404,1004,4,left,PMv,PMv,AD PHF/mPFF,f,pTau,0
405,1004,9,left,PMv,PMv,AD PHF/mPFF,f,pTau,0.001129236
407,1004,9,left,PMv,PMv,AD PHF/mPFF,f,pTau,0.013691192
408,1004,9,left,PMv,PMv,AD PHF/mPFF,f,pTau,0
410,1004,6,left,PMv,PMv,AD PHF/mPFF,f,pTau,0
411,1004,6,left,PMv,PMv,AD PHF/mPFF,f,pTau,0
412,1004,6,left,PMv,PMv,mPFF,f,pTau,0
402,607344830,4,left,PN,PN,AD PHF/mPFF,f,pTau,0.037735559
403,607344830,4,left,PN,PN,AD PHF/mPFF,f,pTau,0.004586262
405,607344830,9,left,PN,PN,AD PHF/mPFF,f,pTau,0
406,607344830,9,left,PN,PN,AD PHF/mPFF,f,pTau,0
407,607344830,9,left,PN,PN,AD PHF/mPFF,f,pTau,0
408,607344830,9,left,PN,PN,AD PHF/mPFF,f,pTau,0.00511091
410,607344830,6,left,PN,PN,AD PHF/mPFF,f,pTau,0
411,607344830,6,left,PN,PN,AD PHF/mPFF,f,pTau,0.00821055
412,607344830,6,left,PN,PN,mPFF,f,pTau,0.023599266
413,607344830,4,left,PN,PN,mPFF,f,pTau,0
414,607344830,4,left,PN,PN,mPFF,f,pTau,0.004966846
415,607344830,4,left,PN,PN,mPFF,f,pTau,0
416,607344830,4,left,PN,PN,mPFF,f,pTau,0.002062555
417,607344830,9,left,PN,PN,mPFF,f,pTau,0
419,607344830,9,left,PN,PN,mPFF,f,pTau,0
420,607344830,9,left,PN,PN,mPFF,f,pTau,0
421,607344830,9,left,PN,PN,mPFF,f,pTau,0
422,607344830,6,left,PN,PN,AD PHF/mPFF,f,pTau,0.034165773
423,607344830,6,left,PN,PN,mPFF,f,pTau,0
424,607344830,6,left,PN,PN,mPFF,f,pTau,0
401,1020,4,left,PO,PO,AD PHF/mPFF,f,pTau,0.000788222
404,1020,4,left,PO,PO,AD PHF/mPFF,f,pTau,0
405,1020,9,left,PO,PO,AD PHF/mPFF,f,pTau,0
406,1020,9,left,PO,PO,AD PHF/mPFF,f,pTau,0
407,1020,9,left,PO,PO,AD PHF/mPFF,f,pTau,0.001842482
408,1020,9,left,PO,PO,AD PHF/mPFF,f,pTau,0
410,1020,6,left,PO,PO,AD PHF/mPFF,f,pTau,0.000567229
411,1020,6,left,PO,PO,AD PHF/mPFF,f,pTau,0.000228204
412,1020,6,left,PO,PO,mPFF,f,pTau,0.000954854
413,1020,4,left,PO,PO,mPFF,f,pTau,0
414,1020,4,left,PO,PO,mPFF,f,pTau,0.002098843
415,1020,4,left,PO,PO,mPFF,f,pTau,0
416,1020,4,left,PO,PO,mPFF,f,pTau,0.000224691
417,1020,9,left,PO,PO,mPFF,f,pTau,0.000604797
419,1020,9,left,PO,PO,mPFF,f,pTau,0
420,1020,9,left,PO,PO,mPFF,f,pTau,0
421,1020,9,left,PO,PO,mPFF,f,pTau,0
422,1020,6,left,PO,PO,AD PHF/mPFF,f,pTau,0
423,1020,6,left,PO,PO,mPFF,f,pTau,0.000660238
424,1020,6,left,PO,PO,mPFF,f,pTau,0.000851428
401,1029,4,left,POL,POL,AD PHF/mPFF,f,pTau,0.004539181
402,1029,4,left,POL,POL,AD PHF/mPFF,f,pTau,0.007948103
403,1029,4,left,POL,POL,AD PHF/mPFF,f,pTau,0.001019424
404,1029,4,left,POL,POL,AD PHF/mPFF,f,pTau,0.005773847
405,1029,9,left,POL,POL,AD PHF/mPFF,f,pTau,0.005371796
406,1029,9,left,POL,POL,AD PHF/mPFF,f,pTau,0
407,1029,9,left,POL,POL,AD PHF/mPFF,f,pTau,0
408,1029,9,left,POL,POL,AD PHF/mPFF,f,pTau,0.005056877
410,1029,6,left,POL,POL,AD PHF/mPFF,f,pTau,0
411,1029,6,left,POL,POL,AD PHF/mPFF,f,pTau,0.00982129
412,1029,6,left,POL,POL,mPFF,f,pTau,0
413,1029,4,left,POL,POL,mPFF,f,pTau,0.00354392
414,1029,4,left,POL,POL,mPFF,f,pTau,0
415,1029,4,left,POL,POL,mPFF,f,pTau,0.001258914
416,1029,4,left,POL,POL,mPFF,f,pTau,0
417,1029,9,left,POL,POL,mPFF,f,pTau,0.001020651
419,1029,9,left,POL,POL,mPFF,f,pTau,0
420,1029,9,left,POL,POL,mPFF,f,pTau,0
421,1029,9,left,POL,POL,mPFF,f,pTau,0
422,1029,6,left,POL,POL,AD PHF/mPFF,f,pTau,0
423,1029,6,left,POL,POL,mPFF,f,pTau,0.001585829
424,1029,6,left,POL,POL,mPFF,f,pTau,0.001835374
401,122,4,left,SOC,POR,AD PHF/mPFF,f,pTau,0
416,122,4,left,SOC,POR,mPFF,f,pTau,0
401,1037,4,left,POST,POST,AD PHF/mPFF,f,pTau,0.000302821
402,1037,4,left,POST,POST,AD PHF/mPFF,f,pTau,0.001361373
403,1037,4,left,POST,POST,AD PHF/mPFF,f,pTau,0.001243038
404,1037,4,left,POST,POST,AD PHF/mPFF,f,pTau,0.001498362
405,1037,9,left,POST,POST,AD PHF/mPFF,f,pTau,0.00897381
406,1037,9,left,POST,POST,AD PHF/mPFF,f,pTau,0.003190549
407,1037,9,left,POST,POST,AD PHF/mPFF,f,pTau,0.002704871
408,1037,9,left,POST,POST,AD PHF/mPFF,f,pTau,0.007866352
410,1037,6,left,POST,POST,AD PHF/mPFF,f,pTau,0.001502654
411,1037,6,left,POST,POST,AD PHF/mPFF,f,pTau,0.00367992
412,1037,6,left,POST,POST,mPFF,f,pTau,0.001227341
413,1037,4,left,POST,POST,mPFF,f,pTau,0.001373396
414,1037,4,left,POST,POST,mPFF,f,pTau,0.000733452
415,1037,4,left,POST,POST,mPFF,f,pTau,0
416,1037,4,left,POST,POST,mPFF,f,pTau,0.0013178
417,1037,9,left,POST,POST,mPFF,f,pTau,0.001169711
419,1037,9,left,POST,POST,mPFF,f,pTau,0.001385091
420,1037,9,left,POST,POST,mPFF,f,pTau,0.000818462
421,1037,9,left,POST,POST,mPFF,f,pTau,0.000764581
422,1037,6,left,POST,POST,AD PHF/mPFF,f,pTau,0.000188679
423,1037,6,left,POST,POST,mPFF,f,pTau,0.000625458
424,1037,6,left,POST,POST,mPFF,f,pTau,0.003546989
401,563807435,4,left,PoT,PoT,AD PHF/mPFF,f,pTau,0
402,563807435,4,left,PoT,PoT,AD PHF/mPFF,f,pTau,0
403,563807435,4,left,PoT,PoT,AD PHF/mPFF,f,pTau,0
404,563807435,4,left,PoT,PoT,AD PHF/mPFF,f,pTau,0.004126994
405,563807435,9,left,PoT,PoT,AD PHF/mPFF,f,pTau,0
406,563807435,9,left,PoT,PoT,AD PHF/mPFF,f,pTau,0
407,563807435,9,left,PoT,PoT,AD PHF/mPFF,f,pTau,0.026619021
408,563807435,9,left,PoT,PoT,AD PHF/mPFF,f,pTau,0.008345386
410,563807435,6,left,PoT,PoT,AD PHF/mPFF,f,pTau,0.001216349
411,563807435,6,left,PoT,PoT,AD PHF/mPFF,f,pTau,0.001735032
412,563807435,6,left,PoT,PoT,mPFF,f,pTau,0.001157449
413,563807435,4,left,PoT,PoT,mPFF,f,pTau,0.001455309
414,563807435,4,left,PoT,PoT,mPFF,f,pTau,0
415,563807435,4,left,PoT,PoT,mPFF,f,pTau,0.000608291
416,563807435,4,left,PoT,PoT,mPFF,f,pTau,0.000720755
417,563807435,9,left,PoT,PoT,mPFF,f,pTau,0
419,563807435,9,left,PoT,PoT,mPFF,f,pTau,0
420,563807435,9,left,PoT,PoT,mPFF,f,pTau,0
421,563807435,9,left,PoT,PoT,mPFF,f,pTau,0
422,563807435,6,left,PoT,PoT,AD PHF/mPFF,f,pTau,0
423,563807435,6,left,PoT,PoT,mPFF,f,pTau,0
424,563807435,6,left,PoT,PoT,mPFF,f,pTau,0
401,1044,4,left,PP,PP,AD PHF/mPFF,f,pTau,0
402,1044,4,left,PP,PP,AD PHF/mPFF,f,pTau,0.001364898
403,1044,4,left,PP,PP,AD PHF/mPFF,f,pTau,0
406,1044,9,left,PP,PP,AD PHF/mPFF,f,pTau,0
408,1044,9,left,PP,PP,AD PHF/mPFF,f,pTau,0.005835868
410,1044,6,left,PP,PP,AD PHF/mPFF,f,pTau,0
411,1044,6,left,PP,PP,AD PHF/mPFF,f,pTau,0
412,1044,6,left,PP,PP,mPFF,f,pTau,0
413,1044,4,left,PP,PP,mPFF,f,pTau,0.000585208
414,1044,4,left,PP,PP,mPFF,f,pTau,0.001184026
415,1044,4,left,PP,PP,mPFF,f,pTau,0
416,1044,4,left,PP,PP,mPFF,f,pTau,0
417,1044,9,left,PP,PP,mPFF,f,pTau,0
419,1044,9,left,PP,PP,mPFF,f,pTau,0
420,1044,9,left,PP,PP,mPFF,f,pTau,0
421,1044,9,left,PP,PP,mPFF,f,pTau,0
422,1044,6,left,PP,PP,AD PHF/mPFF,f,pTau,0
423,1044,6,left,PP,PP,mPFF,f,pTau,0.001986176
424,1044,6,left,PP,PP,mPFF,f,pTau,0
401,1052,4,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.000938513
402,1052,4,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.000475808
403,1052,4,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.000355356
404,1052,4,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.078136212
405,1052,9,left,PPN,PPN,AD PHF/mPFF,f,pTau,0
406,1052,9,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.020797958
407,1052,9,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.058973513
408,1052,9,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.17297527
410,1052,6,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.018355591
411,1052,6,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.001370506
412,1052,6,left,PPN,PPN,mPFF,f,pTau,0.001475581
414,1052,4,left,PPN,PPN,mPFF,f,pTau,0.000751987
415,1052,4,left,PPN,PPN,mPFF,f,pTau,0
416,1052,4,left,PPN,PPN,mPFF,f,pTau,0.000258854
417,1052,9,left,PPN,PPN,mPFF,f,pTau,0
419,1052,9,left,PPN,PPN,mPFF,f,pTau,0.003339794
420,1052,9,left,PPN,PPN,mPFF,f,pTau,0.006301994
421,1052,9,left,PPN,PPN,mPFF,f,pTau,0.000769281
422,1052,6,left,PPN,PPN,AD PHF/mPFF,f,pTau,0.003328867
423,1052,6,left,PPN,PPN,mPFF,f,pTau,0
424,1052,6,left,PPN,PPN,mPFF,f,pTau,0.001381059
401,1061,4,left,PPT,PPT,AD PHF/mPFF,f,pTau,0
404,1061,4,left,PPT,PPT,AD PHF/mPFF,f,pTau,0.00204776
405,1061,9,left,PPT,PPT,AD PHF/mPFF,f,pTau,0
406,1061,9,left,PPT,PPT,AD PHF/mPFF,f,pTau,0.011240342
407,1061,9,left,PPT,PPT,AD PHF/mPFF,f,pTau,0.003452892
408,1061,9,left,PPT,PPT,AD PHF/mPFF,f,pTau,0.020310653
410,1061,6,left,PPT,PPT,AD PHF/mPFF,f,pTau,0.042705862
411,1061,6,left,PPT,PPT,AD PHF/mPFF,f,pTau,0.003201395
412,1061,6,left,PPT,PPT,mPFF,f,pTau,0.000770674
413,1061,4,left,PPT,PPT,mPFF,f,pTau,0
414,1061,4,left,PPT,PPT,mPFF,f,pTau,0
415,1061,4,left,PPT,PPT,mPFF,f,pTau,0
416,1061,4,left,PPT,PPT,mPFF,f,pTau,0.012003786
417,1061,9,left,PPT,PPT,mPFF,f,pTau,0
421,1061,9,left,PPT,PPT,mPFF,f,pTau,0
422,1061,6,left,PPT,PPT,AD PHF/mPFF,f,pTau,0.002527968
423,1061,6,left,PPT,PPT,mPFF,f,pTau,0
424,1061,6,left,PPT,PPT,mPFF,f,pTau,0
401,1077,4,left,PR,PR,AD PHF/mPFF,f,pTau,0
402,1077,4,left,PR,PR,AD PHF/mPFF,f,pTau,0
403,1077,4,left,PR,PR,AD PHF/mPFF,f,pTau,0
404,1077,4,left,PR,PR,AD PHF/mPFF,f,pTau,0.002503725
405,1077,9,left,PR,PR,AD PHF/mPFF,f,pTau,0
406,1077,9,left,PR,PR,AD PHF/mPFF,f,pTau,0
407,1077,9,left,PR,PR,AD PHF/mPFF,f,pTau,0
408,1077,9,left,PR,PR,AD PHF/mPFF,f,pTau,0.018414895
410,1077,6,left,PR,PR,AD PHF/mPFF,f,pTau,0.018236553
411,1077,6,left,PR,PR,AD PHF/mPFF,f,pTau,0.006672098
412,1077,6,left,PR,PR,mPFF,f,pTau,0
413,1077,4,left,PR,PR,mPFF,f,pTau,0
414,1077,4,left,PR,PR,mPFF,f,pTau,0
415,1077,4,left,PR,PR,mPFF,f,pTau,0.007269786
416,1077,4,left,PR,PR,mPFF,f,pTau,0
417,1077,9,left,PR,PR,mPFF,f,pTau,0
419,1077,9,left,PR,PR,mPFF,f,pTau,0
420,1077,9,left,PR,PR,mPFF,f,pTau,0.008713849
421,1077,9,left,PR,PR,mPFF,f,pTau,0
422,1077,6,left,PR,PR,AD PHF/mPFF,f,pTau,0
423,1077,6,left,PR,PR,mPFF,f,pTau,0.007496145
424,1077,6,left,PR,PR,mPFF,f,pTau,0
412,50,6,left,PRC,PRC,mPFF,f,pTau,0
401,1084,4,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.001813341
402,1084,4,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.003387186
403,1084,4,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.000528743
404,1084,4,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.000716365
405,1084,9,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.02032873
406,1084,9,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.013509003
407,1084,9,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.008939341
408,1084,9,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.030942921
410,1084,6,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.006247189
411,1084,6,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.004053097
412,1084,6,left,PRE,PRE,mPFF,f,pTau,0.001313029
414,1084,4,left,PRE,PRE,mPFF,f,pTau,0.000380049
415,1084,4,left,PRE,PRE,mPFF,f,pTau,0.000765146
416,1084,4,left,PRE,PRE,mPFF,f,pTau,0.002333919
417,1084,9,left,PRE,PRE,mPFF,f,pTau,0.005744439
419,1084,9,left,PRE,PRE,mPFF,f,pTau,0.001329645
420,1084,9,left,PRE,PRE,mPFF,f,pTau,0.000348081
421,1084,9,left,PRE,PRE,mPFF,f,pTau,0.001373639
422,1084,6,left,PRE,PRE,AD PHF/mPFF,f,pTau,0.000504539
423,1084,6,left,PRE,PRE,mPFF,f,pTau,0.001699451
424,1084,6,left,PRE,PRE,mPFF,f,pTau,0.00264127
416,1093,4,left,P-mot,PRNc,mPFF,f,pTau,0
401,146,4,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.002199651
402,146,4,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.000734988
403,146,4,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.001991711
404,146,4,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.006569185
405,146,9,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.004594956
406,146,9,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.001357093
407,146,9,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.007412655
408,146,9,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.004107095
410,146,6,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.026269222
411,146,6,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.002002382
412,146,6,left,PRNr,PRNr,mPFF,f,pTau,0.004145579
414,146,4,left,PRNr,PRNr,mPFF,f,pTau,0.000766123
415,146,4,left,PRNr,PRNr,mPFF,f,pTau,0.000967282
416,146,4,left,PRNr,PRNr,mPFF,f,pTau,0.00060815
417,146,9,left,PRNr,PRNr,mPFF,f,pTau,0.000817253
419,146,9,left,PRNr,PRNr,mPFF,f,pTau,8.50E-05
420,146,9,left,PRNr,PRNr,mPFF,f,pTau,0.000991623
421,146,9,left,PRNr,PRNr,mPFF,f,pTau,0.000616446
422,146,6,left,PRNr,PRNr,AD PHF/mPFF,f,pTau,0.00316709
423,146,6,left,PRNr,PRNr,mPFF,f,pTau,0.002671829
424,146,6,left,PRNr,PRNr,mPFF,f,pTau,0.00175791
401,484682470,4,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.003526054
402,484682470,4,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.000855665
403,484682470,4,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.002843225
404,484682470,4,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.001886774
405,484682470,9,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.005640719
406,484682470,9,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.002637186
407,484682470,9,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.00856967
408,484682470,9,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.002040812
410,484682470,6,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.005755429
411,484682470,6,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.00290114
412,484682470,6,left,ProS,ProS,mPFF,f,pTau,0.0092204
413,484682470,4,left,ProS,ProS,mPFF,f,pTau,0.002154547
414,484682470,4,left,ProS,ProS,mPFF,f,pTau,0.001936265
415,484682470,4,left,ProS,ProS,mPFF,f,pTau,0.032598582
416,484682470,4,left,ProS,ProS,mPFF,f,pTau,0.002488775
417,484682470,9,left,ProS,ProS,mPFF,f,pTau,0.006172424
419,484682470,9,left,ProS,ProS,mPFF,f,pTau,0.001144984
420,484682470,9,left,ProS,ProS,mPFF,f,pTau,0.007944178
421,484682470,9,left,ProS,ProS,mPFF,f,pTau,0.00128356
422,484682470,6,left,ProS,ProS,AD PHF/mPFF,f,pTau,0.011780342
423,484682470,6,left,ProS,ProS,mPFF,f,pTau,0.003587702
424,484682470,6,left,ProS,ProS,mPFF,f,pTau,0.003906245
410,1109,6,left,PS,PS,AD PHF/mPFF,f,pTau,0
422,1109,6,left,PS,PS,AD PHF/mPFF,f,pTau,0
410,356,6,left,PST,PST,AD PHF/mPFF,f,pTau,0
416,356,4,left,PST,PST,mPFF,f,pTau,0.010085232
423,356,6,left,PST,PST,mPFF,f,pTau,0
424,356,6,left,PST,PST,mPFF,f,pTau,0
404,364,4,left,PSTN,PSTN,AD PHF/mPFF,f,pTau,0
405,364,9,left,PSTN,PSTN,AD PHF/mPFF,f,pTau,0.015101584
407,364,9,left,PSTN,PSTN,AD PHF/mPFF,f,pTau,0.009371821
408,364,9,left,PSTN,PSTN,AD PHF/mPFF,f,pTau,0
412,364,6,left,PSTN,PSTN,mPFF,f,pTau,0.005091326
416,7,4,left,PSV,PSV,mPFF,f,pTau,0
402,38,4,left,PVH,PVH,AD PHF/mPFF,f,pTau,0
403,38,4,left,PVH,PVH,AD PHF/mPFF,f,pTau,0.000873899
404,38,4,left,PVH,PVH,AD PHF/mPFF,f,pTau,0
415,38,4,left,PVH,PVH,mPFF,f,pTau,0
422,38,6,left,PVH,PVH,AD PHF/mPFF,f,pTau,0
401,63,4,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0
402,63,4,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0
403,63,4,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0
404,63,4,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0
405,63,9,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0.033537699
406,63,9,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0
407,63,9,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0.001898895
408,63,9,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0.008284286
411,63,6,left,MEZ,PVHd,AD PHF/mPFF,f,pTau,0.008181575
