mouse,Region ID,mpi,side,parent,daughter,treatment,sex,marker,% pathology pSYN
405,126,9,right,PVR,PVp,AD PHF/mPFF,f,pSyn,0
406,126,9,right,PVR,PVp,AD PHF/mPFF,f,pSyn,0
407,126,9,right,PVR,PVp,AD PHF/mPFF,f,pSyn,0
408,126,9,right,PVR,PVp,AD PHF/mPFF,f,pSyn,0
411,126,6,right,PVR,PVp,AD PHF/mPFF,f,pSyn,0
412,126,6,right,PVR,PVp,mPFF,f,pSyn,0
413,126,4,right,PVR,PVp,mPFF,f,pSyn,0
414,126,4,right,PVR,PVp,mPFF,f,pSyn,0
415,126,4,right,PVR,PVp,mPFF,f,pSyn,0
417,126,9,right,PVR,PVp,mPFF,f,pSyn,0
419,126,9,right,PVR,PVp,mPFF,f,pSyn,0
421,126,9,right,PVR,PVp,mPFF,f,pSyn,0.001710421
423,126,6,right,PVR,PVp,mPFF,f,pSyn,0
401,149,4,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0.002139182
402,149,4,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
403,149,4,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
404,149,4,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
405,149,9,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
406,149,9,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
407,149,9,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
408,149,9,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
410,149,6,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
411,149,6,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
412,149,6,right,PVT,PVT,mPFF,f,pSyn,0.002203512
413,149,4,right,PVT,PVT,mPFF,f,pSyn,0
414,149,4,right,PVT,PVT,mPFF,f,pSyn,0
415,149,4,right,PVT,PVT,mPFF,f,pSyn,0
416,149,4,right,PVT,PVT,mPFF,f,pSyn,0.053352677
417,149,9,right,PVT,PVT,mPFF,f,pSyn,0
419,149,9,right,PVT,PVT,mPFF,f,pSyn,0
420,149,9,right,PVT,PVT,mPFF,f,pSyn,0.007431648
421,149,9,right,PVT,PVT,mPFF,f,pSyn,0
422,149,6,right,PVT,PVT,AD PHF/mPFF,f,pSyn,0
423,149,6,right,PVT,PVT,mPFF,f,pSyn,0
424,149,6,right,PVT,PVT,mPFF,f,pSyn,0
415,190,4,right,py,py,mPFF,f,pSyn,0
416,190,4,right,py,py,mPFF,f,pSyn,0
401,173,4,right,RCH,RCH,AD PHF/mPFF,f,pSyn,0
402,173,4,right,RCH,RCH,AD PHF/mPFF,f,pSyn,0
403,173,4,right,RCH,RCH,AD PHF/mPFF,f,pSyn,0
404,173,4,right,RCH,RCH,AD PHF/mPFF,f,pSyn,0
405,173,9,right,RCH,RCH,AD PHF/mPFF,f,pSyn,0
407,173,9,right,RCH,RCH,AD PHF/mPFF,f,pSyn,0
414,173,4,right,RCH,RCH,mPFF,f,pSyn,0
415,173,4,right,RCH,RCH,mPFF,f,pSyn,0
417,173,9,right,RCH,RCH,mPFF,f,pSyn,0.03156856
419,173,9,right,RCH,RCH,mPFF,f,pSyn,0
401,181,4,right,RE,RE,AD PHF/mPFF,f,pSyn,0.000439761
402,181,4,right,RE,RE,AD PHF/mPFF,f,pSyn,0
403,181,4,right,RE,RE,AD PHF/mPFF,f,pSyn,0
404,181,4,right,RE,RE,AD PHF/mPFF,f,pSyn,0.001755113
405,181,9,right,RE,RE,AD PHF/mPFF,f,pSyn,0
406,181,9,right,RE,RE,AD PHF/mPFF,f,pSyn,0
407,181,9,right,RE,RE,AD PHF/mPFF,f,pSyn,0
408,181,9,right,RE,RE,AD PHF/mPFF,f,pSyn,0
410,181,6,right,RE,RE,AD PHF/mPFF,f,pSyn,0
411,181,6,right,RE,RE,AD PHF/mPFF,f,pSyn,0
412,181,6,right,RE,RE,mPFF,f,pSyn,0.001002989
413,181,4,right,RE,RE,mPFF,f,pSyn,0.001403016
414,181,4,right,RE,RE,mPFF,f,pSyn,0
415,181,4,right,RE,RE,mPFF,f,pSyn,0
416,181,4,right,RE,RE,mPFF,f,pSyn,0.000925045
417,181,9,right,RE,RE,mPFF,f,pSyn,0
419,181,9,right,RE,RE,mPFF,f,pSyn,0
420,181,9,right,RE,RE,mPFF,f,pSyn,0
421,181,9,right,RE,RE,mPFF,f,pSyn,0
422,181,6,right,RE,RE,AD PHF/mPFF,f,pSyn,0
423,181,6,right,RE,RE,mPFF,f,pSyn,0
424,181,6,right,RE,RE,mPFF,f,pSyn,0
401,189,4,right,RH,RH,AD PHF/mPFF,f,pSyn,0
402,189,4,right,RH,RH,AD PHF/mPFF,f,pSyn,0
403,189,4,right,RH,RH,AD PHF/mPFF,f,pSyn,0
404,189,4,right,RH,RH,AD PHF/mPFF,f,pSyn,0
405,189,9,right,RH,RH,AD PHF/mPFF,f,pSyn,0
406,189,9,right,RH,RH,AD PHF/mPFF,f,pSyn,0
407,189,9,right,RH,RH,AD PHF/mPFF,f,pSyn,0
408,189,9,right,RH,RH,AD PHF/mPFF,f,pSyn,0
410,189,6,right,RH,RH,AD PHF/mPFF,f,pSyn,0
411,189,6,right,RH,RH,AD PHF/mPFF,f,pSyn,0
412,189,6,right,RH,RH,mPFF,f,pSyn,0
413,189,4,right,RH,RH,mPFF,f,pSyn,0
414,189,4,right,RH,RH,mPFF,f,pSyn,0
415,189,4,right,RH,RH,mPFF,f,pSyn,0.073870558
416,189,4,right,RH,RH,mPFF,f,pSyn,0
417,189,9,right,RH,RH,mPFF,f,pSyn,0
419,189,9,right,RH,RH,mPFF,f,pSyn,0
420,189,9,right,RH,RH,mPFF,f,pSyn,0.002817297
421,189,9,right,RH,RH,mPFF,f,pSyn,0.003437624
422,189,6,right,RH,RH,AD PHF/mPFF,f,pSyn,0
424,189,6,right,RH,RH,mPFF,f,pSyn,0
401,197,4,right,RL,RL,AD PHF/mPFF,f,pSyn,0
402,197,4,right,RL,RL,AD PHF/mPFF,f,pSyn,0
403,197,4,right,RL,RL,AD PHF/mPFF,f,pSyn,0
404,197,4,right,RL,RL,AD PHF/mPFF,f,pSyn,0
406,197,9,right,RL,RL,AD PHF/mPFF,f,pSyn,0
407,197,9,right,RL,RL,AD PHF/mPFF,f,pSyn,0
408,197,9,right,RL,RL,AD PHF/mPFF,f,pSyn,0
410,197,6,right,RL,RL,AD PHF/mPFF,f,pSyn,0
411,197,6,right,RL,RL,AD PHF/mPFF,f,pSyn,0
412,197,6,right,RL,RL,mPFF,f,pSyn,0
413,197,4,right,RL,RL,mPFF,f,pSyn,0
414,197,4,right,RL,RL,mPFF,f,pSyn,0
415,197,4,right,RL,RL,mPFF,f,pSyn,0
416,197,4,right,RL,RL,mPFF,f,pSyn,0
417,197,9,right,RL,RL,mPFF,f,pSyn,0
420,197,9,right,RL,RL,mPFF,f,pSyn,0
421,197,9,right,RL,RL,mPFF,f,pSyn,0
422,197,6,right,RL,RL,AD PHF/mPFF,f,pSyn,0.000983289
423,197,6,right,RL,RL,mPFF,f,pSyn,0
424,197,6,right,RL,RL,mPFF,f,pSyn,0
401,214,4,right,RN,RN,AD PHF/mPFF,f,pSyn,0.001111098
402,214,4,right,RN,RN,AD PHF/mPFF,f,pSyn,0
403,214,4,right,RN,RN,AD PHF/mPFF,f,pSyn,0.000297408
404,214,4,right,RN,RN,AD PHF/mPFF,f,pSyn,0.000483192
405,214,9,right,RN,RN,AD PHF/mPFF,f,pSyn,0
406,214,9,right,RN,RN,AD PHF/mPFF,f,pSyn,0.00031221
407,214,9,right,RN,RN,AD PHF/mPFF,f,pSyn,0.000941957
408,214,9,right,RN,RN,AD PHF/mPFF,f,pSyn,0.00322863
410,214,6,right,RN,RN,AD PHF/mPFF,f,pSyn,0.000299104
411,214,6,right,RN,RN,AD PHF/mPFF,f,pSyn,0.000196556
412,214,6,right,RN,RN,mPFF,f,pSyn,0.001238472
413,214,4,right,RN,RN,mPFF,f,pSyn,0.000130562
414,214,4,right,RN,RN,mPFF,f,pSyn,0.000283151
415,214,4,right,RN,RN,mPFF,f,pSyn,0
416,214,4,right,RN,RN,mPFF,f,pSyn,0.000138408
417,214,9,right,RN,RN,mPFF,f,pSyn,0.000394417
419,214,9,right,RN,RN,mPFF,f,pSyn,0
420,214,9,right,RN,RN,mPFF,f,pSyn,0.000182387
421,214,9,right,RN,RN,mPFF,f,pSyn,0
422,214,6,right,RN,RN,AD PHF/mPFF,f,pSyn,0.00061166
423,214,6,right,RN,RN,mPFF,f,pSyn,0
424,214,6,right,RN,RN,mPFF,f,pSyn,0.001982399
402,549009203,4,right,RPF,RPF,AD PHF/mPFF,f,pSyn,0
404,549009203,4,right,RPF,RPF,AD PHF/mPFF,f,pSyn,0
407,549009203,9,right,RPF,RPF,AD PHF/mPFF,f,pSyn,0
408,549009203,9,right,RPF,RPF,AD PHF/mPFF,f,pSyn,0.005191275
410,549009203,6,right,RPF,RPF,AD PHF/mPFF,f,pSyn,0
412,549009203,6,right,RPF,RPF,mPFF,f,pSyn,0
413,549009203,4,right,RPF,RPF,mPFF,f,pSyn,0
414,549009203,4,right,RPF,RPF,mPFF,f,pSyn,0
416,549009203,4,right,RPF,RPF,mPFF,f,pSyn,0
419,549009203,9,right,RPF,RPF,mPFF,f,pSyn,0
423,549009203,6,right,RPF,RPF,mPFF,f,pSyn,0
401,246,4,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.000636734
402,246,4,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0
403,246,4,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0
404,246,4,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.001328404
405,246,9,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.000418458
406,246,9,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.000702095
407,246,9,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.000601376
410,246,6,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.000201434
411,246,6,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.00107887
413,246,4,right,MBmot,RR,mPFF,f,pSyn,0.002119676
416,246,4,right,MBmot,RR,mPFF,f,pSyn,0.003553989
417,246,9,right,MBmot,RR,mPFF,f,pSyn,0.00022556
419,246,9,right,MBmot,RR,mPFF,f,pSyn,0.000423331
421,246,9,right,MBmot,RR,mPFF,f,pSyn,0
422,246,6,right,MBmot,RR,AD PHF/mPFF,f,pSyn,0.000663228
423,246,6,right,MBmot,RR,mPFF,f,pSyn,0.001639541
424,246,6,right,MBmot,RR,mPFF,f,pSyn,0.000786113
401,671,4,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.004247638
402,671,4,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.000277492
403,671,4,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.001129857
404,671,4,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.010846752
405,671,9,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.000460409
406,671,9,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.013121737
407,671,9,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.0031966
408,671,9,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.000164377
410,671,6,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.003145074
411,671,6,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0
412,671,6,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.082261841
413,671,4,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.073989874
414,671,4,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.033672882
415,671,4,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.079581351
416,671,4,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.151455409
417,671,9,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.014237706
419,671,9,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.023244846
420,671,9,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.047103978
421,671,9,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.016234631
422,671,6,right,RSPagl,RSPagl1,AD PHF/mPFF,f,pSyn,0.000321347
423,671,6,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.034975514
424,671,6,right,RSPagl,RSPagl1,mPFF,f,pSyn,0.006871231
401,965,4,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.004247638
402,965,4,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.000277492
403,965,4,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.001129857
404,965,4,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.010846752
405,965,9,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.000460409
406,965,9,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.013121737
407,965,9,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.0031966
408,965,9,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.000164377
410,965,6,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.003145074
411,965,6,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0
412,965,6,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.082261841
413,965,4,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.073989874
414,965,4,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.033672882
415,965,4,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.079581351
416,965,4,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.151455409
417,965,9,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.014237706
419,965,9,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.023244846
420,965,9,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.047103978
421,965,9,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.016234631
422,965,6,right,RSPagl,RSPagl2/3,AD PHF/mPFF,f,pSyn,0.000321347
423,965,6,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.034975514
424,965,6,right,RSPagl,RSPagl2/3,mPFF,f,pSyn,0.006871231
401,774,4,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.004247638
402,774,4,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.000277492
403,774,4,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.001129857
404,774,4,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.010846752
405,774,9,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.000460409
406,774,9,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.013121737
407,774,9,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.0031966
408,774,9,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.000164377
410,774,6,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.003145074
411,774,6,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0
412,774,6,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.082261841
413,774,4,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.073989874
414,774,4,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.033672882
415,774,4,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.079581351
416,774,4,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.151455409
417,774,9,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.014237706
419,774,9,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.023244846
420,774,9,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.047103978
421,774,9,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.016234631
422,774,6,right,RSPagl,RSPagl5,AD PHF/mPFF,f,pSyn,0.000321347
423,774,6,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.034975514
424,774,6,right,RSPagl,RSPagl5,mPFF,f,pSyn,0.006871231
401,906,4,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.004247638
402,906,4,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.000277492
403,906,4,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.001129857
404,906,4,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.010846752
405,906,9,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.000460409
406,906,9,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.013121737
407,906,9,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.0031966
408,906,9,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.000164377
410,906,6,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.003145074
411,906,6,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0
412,906,6,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.082261841
413,906,4,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.073989874
414,906,4,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.033672882
415,906,4,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.079581351
416,906,4,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.151455409
417,906,9,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.014237706
419,906,9,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.023244846
420,906,9,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.047103978
421,906,9,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.016234631
422,906,6,right,RSPagl,RSPagl6a,AD PHF/mPFF,f,pSyn,0.000321347
423,906,6,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.034975514
424,906,6,right,RSPagl,RSPagl6a,mPFF,f,pSyn,0.006871231
401,279,4,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.004247638
402,279,4,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.000277492
403,279,4,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.001129857
404,279,4,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.010846752
405,279,9,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.000460409
406,279,9,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.013121737
407,279,9,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.0031966
408,279,9,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.000164377
410,279,6,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.003145074
411,279,6,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0
412,279,6,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.082261841
413,279,4,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.073989874
414,279,4,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.033672882
415,279,4,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.079581351
416,279,4,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.151455409
417,279,9,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.014237706
419,279,9,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.023244846
420,279,9,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.047103978
421,279,9,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.016234631
422,279,6,right,RSPagl,RSPagl6b,AD PHF/mPFF,f,pSyn,0.000321347
423,279,6,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.034975514
424,279,6,right,RSPagl,RSPagl6b,mPFF,f,pSyn,0.006871231
401,442,4,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.000849485
402,442,4,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.006197316
403,442,4,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.005046898
404,442,4,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.011727849
405,442,9,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.000167966
406,442,9,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.009338248
407,442,9,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.000424072
408,442,9,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,7.14E-05
410,442,6,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.000107894
411,442,6,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0.000110416
412,442,6,right,RSPd,RSPd1,mPFF,f,pSyn,0.041554137
413,442,4,right,RSPd,RSPd1,mPFF,f,pSyn,0.041898021
414,442,4,right,RSPd,RSPd1,mPFF,f,pSyn,0.036499517
415,442,4,right,RSPd,RSPd1,mPFF,f,pSyn,0.023952026
416,442,4,right,RSPd,RSPd1,mPFF,f,pSyn,0.065551191
417,442,9,right,RSPd,RSPd1,mPFF,f,pSyn,0.020316038
419,442,9,right,RSPd,RSPd1,mPFF,f,pSyn,0.027921155
420,442,9,right,RSPd,RSPd1,mPFF,f,pSyn,0.109754258
421,442,9,right,RSPd,RSPd1,mPFF,f,pSyn,0.007813081
422,442,6,right,RSPd,RSPd1,AD PHF/mPFF,f,pSyn,0
423,442,6,right,RSPd,RSPd1,mPFF,f,pSyn,0.009183286
424,442,6,right,RSPd,RSPd1,mPFF,f,pSyn,0.012250882
401,434,4,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.000849485
402,434,4,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.006197316
403,434,4,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.005046898
404,434,4,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.011727849
405,434,9,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.000167966
406,434,9,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.009338248
407,434,9,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.000424072
408,434,9,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,7.14E-05
410,434,6,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.000107894
411,434,6,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0.000110416
412,434,6,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.041554137
413,434,4,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.041898021
414,434,4,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.036499517
415,434,4,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.023952026
416,434,4,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.065551191
417,434,9,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.020316038
419,434,9,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.027921155
420,434,9,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.109754258
421,434,9,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.007813081
422,434,6,right,RSPd,RSPd2/3,AD PHF/mPFF,f,pSyn,0
423,434,6,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.009183286
424,434,6,right,RSPd,RSPd2/3,mPFF,f,pSyn,0.012250882
401,610,4,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.000849485
402,610,4,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.006197316
403,610,4,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.005046898
404,610,4,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.011727849
405,610,9,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.000167966
406,610,9,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.009338248
407,610,9,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.000424072
408,610,9,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,7.14E-05
410,610,6,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.000107894
411,610,6,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0.000110416
412,610,6,right,RSPd,RSPd5,mPFF,f,pSyn,0.041554137
413,610,4,right,RSPd,RSPd5,mPFF,f,pSyn,0.041898021
414,610,4,right,RSPd,RSPd5,mPFF,f,pSyn,0.036499517
415,610,4,right,RSPd,RSPd5,mPFF,f,pSyn,0.023952026
416,610,4,right,RSPd,RSPd5,mPFF,f,pSyn,0.065551191
417,610,9,right,RSPd,RSPd5,mPFF,f,pSyn,0.020316038
419,610,9,right,RSPd,RSPd5,mPFF,f,pSyn,0.027921155
420,610,9,right,RSPd,RSPd5,mPFF,f,pSyn,0.109754258
421,610,9,right,RSPd,RSPd5,mPFF,f,pSyn,0.007813081
422,610,6,right,RSPd,RSPd5,AD PHF/mPFF,f,pSyn,0
423,610,6,right,RSPd,RSPd5,mPFF,f,pSyn,0.009183286
424,610,6,right,RSPd,RSPd5,mPFF,f,pSyn,0.012250882
401,274,4,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.000849485
402,274,4,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.006197316
403,274,4,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.005046898
404,274,4,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.011727849
405,274,9,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.000167966
406,274,9,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.009338248
407,274,9,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.000424072
408,274,9,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,7.14E-05
410,274,6,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.000107894
411,274,6,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0.000110416
412,274,6,right,RSPd,RSPd6a,mPFF,f,pSyn,0.041554137
413,274,4,right,RSPd,RSPd6a,mPFF,f,pSyn,0.041898021
414,274,4,right,RSPd,RSPd6a,mPFF,f,pSyn,0.036499517
415,274,4,right,RSPd,RSPd6a,mPFF,f,pSyn,0.023952026
416,274,4,right,RSPd,RSPd6a,mPFF,f,pSyn,0.065551191
417,274,9,right,RSPd,RSPd6a,mPFF,f,pSyn,0.020316038
419,274,9,right,RSPd,RSPd6a,mPFF,f,pSyn,0.027921155
420,274,9,right,RSPd,RSPd6a,mPFF,f,pSyn,0.109754258
421,274,9,right,RSPd,RSPd6a,mPFF,f,pSyn,0.007813081
422,274,6,right,RSPd,RSPd6a,AD PHF/mPFF,f,pSyn,0
423,274,6,right,RSPd,RSPd6a,mPFF,f,pSyn,0.009183286
424,274,6,right,RSPd,RSPd6a,mPFF,f,pSyn,0.012250882
401,330,4,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,0.000849485
402,330,4,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,0.006197316
403,330,4,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,0.005046898
404,330,4,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,0.011727849
405,330,9,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,0.000167966
406,330,9,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,0.009338248
407,330,9,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,0.000424072
408,330,9,right,RSPd,RSPd6b,AD PHF/mPFF,f,pSyn,7.14E-05
